2012010,0,朝倉音姫
2012020,0,朝倉由夢
2012030,0,白河ななか
2022010,0,古河渚
2022020,0,藤林杏
2022030,0,坂上智代
2032010,0,リシアンサス
2032020,0,ネリネ
2032030,0,芙蓉楓
3012040,0,雪村杏
3012050,0,月島小恋
3022040,0,伊吹風子
3022050,0,一ノ瀬ことみ
3032040,0,プリムラ
3032050,0,時雨亜沙
4000010,0,ニワンゴ
4010010,0,南極さくら
10000000,10,バーベナ学園女子帽子
10000010,10,秋色キャスケット(ピンク)
10000011,10,秋色キャスケット(グレー)
10000012,10,秋色キャスケット(ベージュ)
10000013,10,秋色キャスケット(紺)
10000020,10,迷彩キャップ(カーキー)
10000021,10,迷彩キャップ(サンド)
10000022,10,迷彩キャップ(モノクロ)
10000030,10,ステッチニット帽(白)
10000031,10,ステッチニット帽(黒)
10000032,10,ステッチニット帽(ネイビー)
10000033,10,ステッチニット帽(緑)
10000034,10,ステッチニット帽(ベージュ)
10000040,10,見習い魔女のとんがり帽子♀
10000050,10,根性のドカヘル♂
10000060,10,野球帽(黒)
10000061,10,野球帽(青)
10000062,10,野球帽(黄)
10000063,10,野球帽(赤)
10000064,10,野球帽(緑)
10000070,50,魔女の帽子(黒)
10000071,50,魔女の帽子(オレンジ)
10000072,50,魔女の帽子(黄)
10000080,10,駅員帽子
10000090,10,メリーメリー帽(赤白)
10000091,10,メリーメリー帽(白白)
10000100,10,ポンポンニット帽(緑)
10000101,10,ポンポンニット帽(赤)
10000102,10,ポンポンニット帽(白)
10000110,10,お嬢様のベレー帽(黒)・未公開?
10000111,10,お嬢様のベレー帽(ワイン)
10000112,10,N/A
10000120,10,マッドモンスターキャップ(黒)♀
10000121,10,マッドモンスターキャップ(白)♀
10000130,10,渚とお揃いの白い帽子♀
10000140,10,不明
10000150,10,かなでとお揃いの帽子♀
10000160,10,美空学園帽子♀
10000170,10,不明
10000180,10,不明
10000181,10,N/A
10000190,10,N/A
10000200,10,N/A
10000210,10,N/A
10000220,10,N/A
10000221,10,N/A
10000230,10,N/A
10000240,10,N/A
10000250,10,N/A
10000260,10,N/A
10000261,10,N/A
10000262,10,N/A
10000263,10,N/A
10000270,10,N/A
10000280,10,N/A
10000290,10,N/A
10000291,10,N/A
10000292,10,N/A
10000293,10,N/A
10000294,10,N/A
10011114,26,N/A
10100000,0,風見学園本校・女子ワンピース♀
10100010,0,光坂高校三年・女子制服♀
10100011,0,光坂高校一年・女子制服♀
10100012,0,光坂高校二年・女子制服♀
10100020,0,バーベナ学園・女子制服♀
10100030,0,無地のカーディガン(灰)
10100031,0,無地のカーディガン(赤)
10100032,0,無地のカーディガン(水)
10100033,0,無地のカーディガン(黄)
10100034,0,無地のカーディガン(黒)
10100035,0,無地のカーディガン(紺)
10100036,0,無地のカーディガン(白)
10100050,0,レースキャミソール(黒)
10100051,0,レースキャミソール(茶)
10100052,0,レースキャミソール(水色)
10100053,0,レースキャミソール(黄)
10100054,0,レースキャミソール(白)
10100060,0,ai sp@ceＴシャツ(ピンク)
10100061,0,ai sp@ceＴシャツ(青)
10100062,0,ai sp@ceＴシャツ(黄)
10100063,0,ai sp@ceＴシャツ(赤)
10100064,0,ai sp@ceＴシャツ(緑)
10100065,0,ai sp@ceＴシャツ(白)
10100066,0,ai sp@ceＴシャツ(黒)
10100070,0,エアリーチューブ(ピンク)
10100071,0,エアリーチューブ(赤)
10100072,0,エアリーチューブ(水色)
10100073,0,エアリーチューブ(黄)
10100080,0,巫女装束(赤)♀
10100081,0,巫女装束(パープル)♀
10100082,0,巫女装束(ネイビー)♀
10100083,0,巫女装束(ピンク)♀
10100090,0,梅柄チャイナドレス(青)
10100091,0,梅柄チャイナドレス(赤)
10100092,0,梅柄チャイナドレス(白)
10100093,0,桜のチャイナドレス♀
10100094,0,N/A
10100100,0,ナース服(ピンク)・NPC専用
10100101,0,ナース服(白)・未公開
10100102,0,ナース服(黒)・未公開
10100110,0,大和撫子(黒)♀
10100111,0,大和撫子(赤)♀
10100112,0,大和撫子(ブルー)♀
10100113,0,大和撫子(黄)♀
10100114,0,N/A
10100115,0,N/A
10100120,0,ヴィクトリアンメイド(黒)
10100121,0,ヴィクトリアンメイド(真紅)
10100122,0,ヴィクトリアンメイド(ブルー)
10100123,0,ヴィクトリアンメイド(黄)
10100130,0,風見学園付属二年・女子制服♀
10100131,0,風見学園付属一年・女子制服♀
10100132,0,風見学園付属三年・女子制服♀
10100139,0,N/A
10100140,0,(男性用アイテム)
10100141,0,(男性用アイテム)
10100142,0,(男性用アイテム)
10100143,0,(男性用アイテム)
10100144,0,(男性用アイテム)
10100160,0,(男性用アイテム)
10100161,0,(男性用アイテム)
10100162,0,(男性用アイテム)
10100170,0,(男性用アイテム)
10100171,0,(男性用アイテム)
10100172,0,(男性用アイテム)
10100173,0,(男性用アイテム)
10100174,0,N/A
10100175,0,N/A
10100180,0,(男性用アイテム)
10100190,0,(男性用アイテム)
10100191,0,(男性用アイテム)
10100192,0,(男性用アイテム)
10100200,0,ファーダウンベスト♀(白)
10100201,0,ファーダウンベスト♀(水色)
10100202,0,ファーダウンベスト♀(カーキ)
10100203,0,ファーダウンベスト♀(黒)
10100210,0,(男性用アイテム)
10100211,0,(男性用アイテム)
10100212,0,(男性用アイテム)
10100220,0,(男性用アイテム)
10100221,0,(男性用アイテム)
10100222,0,(男性用アイテム)
10100223,0,(男性用アイテム)
10100224,0,(男性用アイテム)
10100225,0,(男性用アイテム)
10100226,0,(男性用アイテム)
10100250,0,(男性用アイテム)
10100251,0,(男性用アイテム)
10100252,0,(男性用アイテム)
10100260,0,風見学園本校・女子ジャケット♀
10100270,0,(男性用アイテム)
10100280,0,(男性用アイテム)
10100281,0,(男性用アイテム)
10100282,0,(男性用アイテム)
10100300,0,(男性用アイテム)
10100310,0,黒コート♂
10100320,0,女性用シャツ紫色
10100340,0,外神田ショップエプロン
10100341,0,調理部のエプロン(ひよこ)
10100342,0,調理部のエプロン(おはな)
10100370,0,科学部の白衣(ホワイト)♀
10100380,0,教師のスーツ(紫)
10100381,0,教師のスーツ(ピンク)
10100382,0,教師のスーツ(黒)
10100385,0,N/A
10100386,0,N/A
10100390,0,フォーマルブラウス(白)♀
10100391,0,フォーマルブラウス(ピンク)♀
10100392,0,フォーマルブラウス(グレー)♀
10100393,0,フォーマルブラウス(ベージュ)♀
10100394,0,N/A
10100395,0,N/A
10100400,0,チノツナギ(カーキ)♂
10100410,0,ピュアニット(黄)♀
10100411,0,ピュアニット(白)♀
10100412,0,ピュアニット(青)♀
10100420,0,バニーガール(黒)
10100421,0,バニーガール(白) 表示不可?
10100422,0,バニーガール(黄) 表示不可?
10100423,0,バニーガール(ピンク) 表示不可?
10100424,0,バニーガール(赤) 表示不可?
10100425,0,バニーガール(青) 表示不可?
10100430,0,エプロン(青) 表示不可?
10100440,0,(男性用アイテム)
10100450,0,タートルセーター♂(黒)
10100451,0,タートルセーター♂(グレー)
10100452,0,タートルセーター♂(白)
10100460,0,パンクスカルTシャツ♂(黒)
10100461,0,パンクスカルTシャツ♂(白)
10100470,0,ななかとお揃いのセーター♀
10100480,0,船乗りのダッフルコート♀(青緑)
10100481,0,船乗りのダッフルコート♀(モカ)
10100482,0,船乗りのダッフルコート♀(白)
10100483,0,船乗りのダッフルコート♀(黒)
10100490,0,駅員制服
10100500,0,いたずら魔女ドレス(オレンジ)
10100501,0,いたずら魔女ドレス(赤)
10100503,0,いたずら魔女ドレス(黄)
10100510,0,エンタま君Tシャツ♂
10100520,0,エンタま君Tシャツ♀
10100530,0,タートルセーター♀(黒)
10100531,0,タートルセーター♀(ピンク)
10100532,0,タートルセーター♀(白)
10100540,0,パンクスカルTシャツ(白)
10100541,0,パンクスカルTシャツ(黒)
10100550,0,メリーメリードレス(赤白)♀
10100551,0,メリーメリードレス(白白)♀
10100570,0,ai sp@ceセット
10100571,0,N/A
10100580,0,木漏れ日のワンピース(赤)
10100581,0,木漏れ日のワンピース(紺)
10100582,0,木漏れ日のワンピース(茶)
10100590,0,コンプティークTシャツ♂
10100591,0,D.C.II P.C.記念Tシャツ♂
10100592,0,N/A
10100600,0,コンプティークTシャツ♀
10100601,0,D.C.II P.C.記念Tシャツ♀
10100602,0,N/A
10100610,0,振袖(緑)♀
10100611,0,振袖(赤)♀
10100620,0,ガーリーニットワンピ(白)♀
10100621,0,ガーリーニットワンピ(水色)♀
10100622,0,ガーリーニットワンピ(ピンク)♀
10100623,0,ガーリーニットワンピ(紺)♀
10100630,0,アーガイルセーター(紺)♀
10100631,0,アーガイルセーター(グレー)♀
10100632,0,N/A
10100633,0,N/A
10100640,0,ゴスロリワルツコート♀(ピンク)
10100641,0,ゴスロリワルツコート♀(黒)
10100643,0,N/A
10100650,0,ヴァイストップス♀
10100651,0,シュヴァルツトップス♀
10100660,0,パンクフリルシャツ(黒)♀
10100661,0,パンクフリルシャツ(白)♀
10100670,0,お嬢様のリボンブラウス(白)♀・未公開?
10100671,0,お嬢様のリボンブラウス(黒)♀
10100672,0,N/A
10100680,0,ジャージ・ボーイ♂(黒)
10100681,0,ジャージ・ボーイ♂(赤)
10100682,0,ジャージ・ボーイ♂(青)
10100683,0,ジャージ・ボーイ♂(黄)
10100684,0,ジャージ・ボーイ♂(白)
10100690,0,ジャージ・ガール♀(黒)
10100691,0,ジャージ・ガール♀(赤)
10100692,0,ジャージ・ガール♀(青)
10100693,0,ジャージ・ガール♀(黄)
10100694,0,ジャージ・ガール♀(白)
10100700,0,ななかとお揃いのジャージ♀
10100710,0,喫茶フローラ制服♀
10100720,0,シアとお揃いのニット(ピンク)♀
10100721,0,シアとお揃いのニット(水色)♀
10100730,0,シアとお揃いのエプロン♀
10100740,0,美空学園二年女子制服♀
10100741,0,美空学園三年女子制服♀
10100750,0,バーベナ学園冬服♀
10100760,0,光坂高校xx年夏服♀
10100761,0,光坂高校xx年夏服♀
10100762,0,光坂高校xx年夏服♀
10100770,0,励学館学園二年女子制服♀
10100771,0,励学館学園一年女子制服♀
10100780,0,関羽とお揃い衣装♀
10100790,0,不明
10100800,0,不明
10100810,0,不明
10100820,0,不明
10100830,0,不明
10100840,0,不明
10100850,0,不明
10100860,0,不明
10100861,0,N/A
10100862,0,N/A
10100870,0,N/A
10100880,0,不明
10100881,0,不明
10100890,0,不明
10100891,0,不明
10100900,0,不明
10100910,0,N/A
10100920,0,くまのきぐるみボディ♀
10100921,0,白くまのきぐるみボディ♀
10100922,0,ぱんだのきぐるみボディ♀
10100930,0,不明
10100940,0,不明
10100941,0,N/A
10100950,0,N/A
10100951,0,N/A
10100960,0,N/A
10100961,0,N/A
10100962,0,N/A
10100970,0,N/A
10100980,0,不明
10100990,0,不明
10101010,0,N/A
10101011,0,N/A
10101012,0,N/A
10101013,0,N/A
10101014,0,N/A
10101020,0,N/A
10101021,0,N/A
10101030,0,N/A
10101040,0,N/A
10101050,0,N/A
10101060,0,N/A
10101061,0,N/A
10101062,0,N/A
10101063,0,N/A
10101070,0,N/A
10101071,0,N/A
10101072,0,N/A
10101080,0,N/A
10101081,0,N/A
10101090,0,N/A
10101091,0,N/A
10101092,0,N/A
10101093,0,N/A
10101094,0,N/A
10101095,0,N/A
10101100,0,N/A
10101101,0,N/A
10101102,0,N/A
10101110,0,N/A
10101120,0,N/A
10101130,0,N/A
10101131,0,N/A
10101132,0,N/A
10101140,0,N/A
10101141,0,N/A
10101142,0,N/A
10101150,0,N/A
10101151,0,N/A
10101152,0,N/A
10101160,0,N/A
10101170,0,N/A
10101180,0,N/A
10101190,0,N/A
10101191,0,N/A
10101200,0,N/A
10101210,0,N/A
10101220,0,N/A
10101230,0,N/A
10101240,0,N/A
10101241,0,N/A
10101250,0,N/A
10101260,0,N/A
10101270,0,N/A
10101290,0,N/A
10101300,0,N/A
10101310,0,N/A
10101320,0,N/A
10101330,0,N/A
10101331,0,N/A
10101332,0,N/A
10101340,0,N/A
10101341,0,N/A
10101342,0,N/A
10101350,0,N/A
10101360,0,N/A
10101370,0,N/A
10101380,0,N/A
10101390,0,N/A
10101400,0,N/A
10101410,0,N/A
10101411,0,N/A
10101420,0,N/A
10101421,0,N/A
10101430,0,N/A
10101440,0,N/A
10101441,0,N/A
10101442,0,N/A
10101450,0,N/A
10101460,0,N/A
10101461,0,N/A
10101462,0,N/A
10101470,0,N/A
10101480,0,N/A
10101481,0,N/A
10101490,0,N/A
10101500,0,N/A
10101510,0,N/A
10101520,0,N/A
10101530,0,N/A
10101540,0,N/A
10101541,0,N/A
10101550,0,N/A
10101560,0,N/A
10101580,0,N/A
10101581,0,N/A
10101590,0,N/A
10101591,0,N/A
10101620,0,N/A
10101621,0,N/A
10101630,0,N/A
10101631,0,N/A
10101640,0,N/A
10101650,0,N/A
10101660,0,N/A
10101670,0,N/A
10101671,0,N/A
10101672,0,N/A
10101680,0,N/A
10101681,0,N/A
10101690,0,N/A
10101700,0,N/A
10101710,0,N/A
10101720,0,N/A
10101730,0,N/A
10101740,0,N/A
10101750,0,N/A
10101760,0,N/A
10101770,0,N/A
10101780,0,N/A
10101790,0,N/A
10101800,0,N/A
10101801,0,N/A
10101810,0,N/A
10101811,0,N/A
10101820,0,N/A
10101821,0,N/A
10101830,0,N/A
10101840,0,N/A
10101841,0,N/A
10101842,0,N/A
10101843,0,N/A
10101850,0,N/A
10101851,0,N/A
10101860,0,N/A
10101870,0,N/A
10101880,0,N/A
10101890,0,N/A
10101900,0,N/A
10101910,0,N/A
10101920,0,N/A
10101930,0,N/A
10101940,0,N/A
10101950,0,N/A
10101960,0,N/A
10101970,0,N/A
10101980,0,N/A
10101990,0,N/A
10102000,0,N/A
10102010,0,N/A
10102020,0,N/A
10102030,0,N/A
10102040,0,N/A
10200000,0,光坂高校・女子スカート
10200010,0,バーベナ学園・女子スカート
10200013,0,Rバーベナ学園冬服スカート♀
10200020,0,不明(男性用)
10200030,0,プリーツミニスカート(黒)
10200040,0,カーゴパンツ(カーキ)♀
10200041,0,カーゴパンツ(黒)♀
10200042,0,カーゴパンツ(紺)♀
10200050,0,ティアードミニ(緑)
10200051,0,ティアードミニ(ピンク)
10200052,0,ティアードミニ(白)
10200053,0,ティアードミニ(黒無地)・未公開?
10200054,0,ティアードミニ(白無地)・未公開?
10200060,0,ラップスカート(カーキ)
10200061,0,ラップスカート(グレー)
10200062,0,N/A
10200070,0,チェックスカート(赤)
10200071,0,不明
10200072,0,N/A
10200073,0,N/A
10200074,0,N/A
10200090,0,ショートパンツ(白)♀
10200091,0,ショートパンツ(オリーブ)♀
10200092,0,ショートパンツ(黒)♀
10200093,0,ショートパンツ(デニム)♀
10200094,0,ショートパンツ(ベージュ)♀
10200100,0,(男性用アイテム)
10200101,0,(男性用アイテム)
10200102,0,(男性用アイテム)
10200103,0,(男性用アイテム)
10200104,0,(男性用アイテム)
10200105,0,(男性用アイテム)
10200106,0,(男性用アイテム)
10200110,0,(男性用アイテム)
10200111,0,(男性用アイテム)
10200112,0,(男性用アイテム)
10200113,0,(男性用アイテム)
10200114,0,(男性用アイテム)
10200130,0,(男性用アイテム)
10200131,0,(男性用アイテム)
10200132,0,(男性用アイテム)
10200140,0,(男性用アイテム)
10200150,0,(男性用アイテム)
10200151,0,(男性用アイテム)
10200152,0,(男性用アイテム)
10200160,0,(男性用アイテム)
10200170,0,(男性用アイテム)
10200180,0,(男性用アイテム)
10200190,0,(男性用アイテム)
10200200,0,(男性用アイテム)
10200210,0,(男性用アイテム)
10200250,0,ロマンススカート(クリーム)
10200260,0,教師のスカート(紫)
10200261,0,教師のスカート(ピンク)
10200262,0,教師のスカート(黒)
10200270,0,カブリパンツ(デニム)♀
10200280,0,風見学園付属校・スカート
10200281,0,R風見学園付属校・スカート
10200282,0,R風見学園付属校・スカート
10200283,0,N/A
10200290,0,(男性用アイテム)
10200300,0,そよ風のミニスカート(黒)
10200301,0,そよ風のミニスカート(グレー)
10200302,0,そよ風のミニスカート(赤)
10200303,0,そよ風のミニスカート(茶)
10200304,0,そよ風のミニスカート(青)
10200305,0,そよ風のミニスカート(白)
10200306,0,そよ風のミニスカート(ピンク)
10200307,0,そよ風のミニスカート(水色)
10200310,0,ニットスカート(白)
10200311,0,ニットスカート(黒)
10200312,0,ニットスカート(ピンク)
10200320,0,ななかとお揃いのスカート♀
10200330,0,ヴァイススカート♀
10200331,0,シュヴァルツスカート♀
10200340,0,ヘリンボーンスカート(ピンク)
10200341,0,ヘリンボーンスカート(水色)
10200350,0,ゴスパンクスカート(赤)♀
10200351,0,ゴスパンクスカート(青)♀
10200360,0,お嬢様のジャンスカ(黒)・未公開?
10200361,0,お嬢様のジャンスカ(ワイン)♀
10200362,0,N/A
10200370,0,由夢とお揃いのジャージ♀下
10200380,0,シフォンプリーツ(ホワイト)♀
10200381,0,シフォンプリーツ(グレー)♀
10200382,0,シフォンプリーツ(ベージュ)♀
10200383,0,N/A
10200390,0,(男性用アイテム)
10200400,0,(男性用アイテム)
10200410,0,(男性用アイテム)
10200420,0,ジャージ♂?(黒)
10200421,0,ジャージ♂?(赤)
10200422,0,ジャージ♂?(青)
10200423,0,ジャージ♂?(黄)
10200424,0,ジャージ♂?(白)
10200430,0,(男性用アイテム)
10200431,0,(男性用アイテム)
10200432,0,(男性用アイテム)
10200433,0,(男性用アイテム)
10200434,0,(男性用アイテム)
10200440,0,(男性用アイテム)
10200450,0,N/A
10200460,0,不明
10200480,0,N/A
10200481,0,N/A
10200482,0,N/A
10200490,0,N/A
10200500,0,N/A
10200510,0,N/A
10200520,0,N/A
10200530,0,N/A
10200540,0,N/A
10200550,0,N/A
10200560,0,N/A
10200570,0,N/A
10200580,0,N/A
10200590,0,N/A
10200600,0,N/A
10200610,0,N/A
10200611,0,N/A
10200611,0,N/A
10200612,0,N/A
10200612,0,N/A
10200620,0,N/A
10200630,0,N/A
10200640,0,N/A
10200641,0,N/A
10200650,0,N/A
10200670,0,N/A
10200671,0,N/A
10200680,0,N/A
10200690,0,N/A
10200691,0,N/A
10200700,0,N/A
10200710,0,N/A
10200711,0,N/A
10200712,0,N/A
10200720,0,N/A
10200721,0,N/A
10200730,0,N/A
10200740,0,N/A
10200750,0,N/A
10200760,0,N/A
10200761,0,N/A
10200770,0,N/A
10200771,0,N/A
10200780,0,N/A
10200790,0,N/A
10200800,0,N/A
10200810,0,N/A
10200820,0,N/A
10200830,0,N/A
10200840,0,N/A
10200850,0,N/A
10299999,0,不明
10300000,0,プリンセスグローブ(白)
10300001,0,不明・消滅?
10300002,0,プリンセスグローブ(水色)
10300003,0,不明・消滅?
10300004,0,プリンセスグローブ(黒)
10300005,0,不明・消滅?
10300010,0,しましまアームカバー(赤)
10300011,0,しましまアームカバー(青)
10300012,0,しましまアームカバー(緑)
10300020,0,肉球手袋
10300030,0,(男性用アイテム)
10300040,0,(男性用アイテム)
10300041,0,不明(男性用)
10300042,0,不明(男性用)
10300050,0,(男性用アイテム)
10300060,0,(男性用アイテム)
10300061,0,不明(男性用)
10300062,0,不明(男性用)
10300063,0,不明(男性用)
10300070,0,(男性用アイテム)
10300071,0,不明(男性用)
10300080,0,メリーメリーグローブ(赤白)♀
10300081,0,メリーメリーグローブ(白白)♀
10300090,0,ポンポンニットグローブ
10300100,0,レースの手袋♀(ピンク)
10300101,0,レースの手袋♀(黒)
10300110,0,N/A
10300111,0,N/A
10300120,0,N/A
10300121,0,N/A
10300122,0,N/A
10300123,0,N/A
10300124,0,N/A
10300125,0,N/A
10300130,0,N/A
10300140,0,N/A
10300141,0,N/A
10300150,0,N/A
10300160,0,N/A
10300170,0,N/A
10300180,0,N/A
10300190,0,N/A
10400000,0,無地ソックス(白)
10400001,0,無地ソックス(紺)
10400002,0,無地ソックス(黒)
10400003,0,無地ソックス(ピンク)
10400004,0,無地ソックス(水色)
10400010,0,オーバーニー(灰)♀
10400011,0,オーバーニー(黒)♀
10400012,0,オーバーニー(白)♀
10400013,0,オーバーニー(白黒)♀
10400014,0,オーバーニー(赤黒)♀
10400015,0,オーバーニー(橙黒)♀
10400016,0,オーバーニー(水色)♀
10400017,0,オーバーニー(黒)♀
10400018,0,オーバーニー(水色&白)♀
10400019,0,オーバーニー(ピンク&白)♀
10400020,0,しましまソックス(水色)
10400021,0,しましまソックス(ピンク)
10400022,0,しましまソックス(赤)
10400023,0,しましまソックス(白)
10400024,0,しましまソックス(オレンジ)
10400030,0,メンズソックス
10400031,0,メンズソックス
10400032,0,メンズソックス
10400033,0,メンズソックス
10400034,0,メンズソックス
10400040,0,スニーカーソックス(白)
10400041,0,スニーカーソックス(白黒)
10400042,0,スニーカーソックス(グレー)
10400043,0,スニーカーソックス(黒)
10400044,0,スニーカーソックス(赤)
10400045,0,スニーカーソックス(青?)
10400060,0,ひざ上オーバーニー(白)
10400061,0,ひざ上オーバーニー(黒)
10400062,0,ひざ上オーバーニー(こげ茶)
10400070,0,木綿の白足袋
10400071,0,N/A
10400080,0,リボンオーバーニー(ピンク)
10400081,0,リボンオーバーニー(黒)
10400090,0,小恋とお揃いのオーバーニー(白)
10400100,0,関羽とお揃い靴下♀
10400110,0,N/A
10400111,0,N/A
10400112,0,N/A
10400120,0,N/A
10400121,0,N/A
10400122,0,N/A
10400130,0,N/A
10400131,0,N/A
10400132,0,N/A
10400140,0,N/A
10400150,0,N/A
10400160,0,N/A
10400161,0,N/A
10400170,0,N/A
10400180,0,N/A
10400190,0,N/A
10400200,0,N/A
10400210,0,N/A
10400220,0,N/A
10400221,0,N/A
10400222,0,N/A
10400223,0,N/A
10400230,0,N/A
10400240,0,N/A
10400250,0,N/A
10400260,0,N/A
10400270,0,N/A
10400280,0,N/A
10400300,0,N/A
10400310,0,N/A
10400320,0,N/A
10400330,0,N/A
10400340,0,N/A
10499990,0,無地ハイソックス(灰)
10499991,0,不明(男性用?)
10499992,0,不明(男性用?)
10499993,0,不明(男性用?)
10499994,0,不明(男性用?)
10499999,0,無地ハイソックス(黒)・未公開?
10500000,0,ワークシューズ(赤)
10500010,0,キャンバススニーカー(黒)
10500011,0,キャンバススニーカー(白)
10500012,0,キャンバススニーカー(緑)
10500013,0,N/A
10500014,0,N/A
10500020,0,チャイナヒール(青)
10500021,0,チャイナヒール(赤)
10500022,0,チャイナヒール(白)
10500023,0,チャイナヒール(桜)
10500024,0,N/A
10500040,0,ローファー(茶)
10500041,0,亜沙とお揃いのローファー
10500045,0,N/A
10500046,0,N/A
10500047,0,N/A
10500048,0,N/A
10500050,0,音姫とお揃いのブーツ
10500060,0,ミリタリーロングブーツ(迷彩)
10500070,0,(男性用アイテム)
10500071,0,(男性用アイテム)
10500072,0,(男性用アイテム)
10500090,0,アイコンのみ(黒ローファー)・未使用?
10500091,0,アイコンのみ(茶ローファー)・未使用?
10500100,0,アイコンのみ(下駄)
10500101,0,N/A
10500102,0,N/A
10500110,0,バスケットシューズ♂
10500111,0,バスケットシューズ♂
10500112,0,バスケットシューズ♂
10500120,0,(男性用アイテム)
10500130,0,革のハイヒール(黒)
10500131,0,革のハイヒール(白)
10500132,0,革のハイヒール(金)
10500133,0,革のハイヒール(ピンク)
10500134,0,革のハイヒール(赤)
10500135,0,革のハイヒール(青)
10500136,0,不明・消滅?
10500150,0,ウェスタンブーツ(こげ茶)♀
10500151,0,ウェスタンブーツ(黒)♀
10500152,0,ウェスタンブーツ(茶)♀
10500180,0,四角い黄色いもの? 背高い
10500190,0,ムートンブーツ(ベージュ)
10500191,0,ムートンブーツ(白)
10500192,0,ムートンブーツ(茶)
10500200,0,メリーメリーブーツ(赤白)♀
10500201,0,メリーメリーブーツ(白白)♀
10500210,0,船形下駄(赤)
10500211,0,船形下駄(黒)
10500212,0,船形下駄(黄)
10500213,0,船形下駄(青)
10500214,0,N/A
10500215,0,N/A
10500220,0,足ティッシュ
10500230,0,ヴァイスブーツ♀
10500231,0,シュヴァルツブーツ♀
10500240,0,ゴスロリワルツシューズ♀(黒)
10500241,0,N/A
10500242,0,N/A
10500250,0,レースのシューズ♀(白)
10500260,0,ショートブーツ(黒)
10500261,0,ショートブーツ(茶)
10500262,0,N/A
10500263,0,N/A
